,key,kernel,graph,threads,sockets,nodes,edges,degree,instructions,cycles,L1-dcache-loads,L1-dcache-stores,l2-trans.demand-data-rd,l2-trans.rfo,l2-trans.l1d-wb,l2-trans.l2-wb,offcore-response.demand-data-rd.llc-hit.any-response,offcore-response.demand-data-rd.llc-miss.local-dram,offcore-response.demand-data-rd.llc-miss.remote-dram,cores,l1d-read-accesses,l1d-write-accesses,l2-read-accesses,l2-write-accesses,l3-read-accesses,l3-write-accesses,ldram-read-accesses,rdram-read-accesses,l1d-read-accesses-per1kinstr,l1d-write-accesses-per1kinstr,l2-read-accesses-per1kinstr,l2-write-accesses-per1kinstr,l3-read-accesses-per1kinstr,l3-write-accesses-per1kinstr,ldram-read-accesses-per1kinstr,rdram-read-accesses-per1kinstr,l1d-read-miss-rate,l1d-write-miss-rate,l2-read-miss-rate,l2-write-miss-rate,l3-read-miss-rate,l1d-read-bw,l1d-write-bw,l2-read-bw,l2-write-bw,l3-read-bw,l3-write-bw,ldram-read-bw,rdram-read-bw,ipc,avg-exec-time,energy-pkg,energy-cores,energy-uncore,pct-energy-cores,pct-energy-uncore,power-pkg,power-cores,power-uncore,millionTEPS/W
2131,tc-kron-g24-k16-t4-1s-1tpc-nh,tc,kron-g24-k16,4.0,1.0,16777216.0,260376709.0,15.0,2490000000000.0,2013000000000.0,243000000000.0,7566842222.9,14671947621.5,155572308.2,296362821.4,143606695.9,1653693507.6,2981167219.1,2463330.0,4.0,243000000000.0,7566842222.9,14827519929.7,296362821.4,4637324056.7,143606695.9,2981167219.1,2463330.0,97.59036144578315,3.038892458995984,5.954827281004016,0.11902121341365461,1.862379139236948,0.05767337184738956,1.1972559112851404,0.000989289156626506,6.101860053374486,3.9173729201866494,31.275226903465427,48.45173081675132,64.33974850053332,13.111796314884447,0.4082939888448748,1.6001279050280057,0.03198279834325776,2.001763489766698,0.06199140208993349,1.2868627632627956,0.001063286404087536,1.2369661593024976,148.26423107,13340.018,9288.371,4051.647000000001,69.62630840442695,30.373691595573042,89.97607138347637,62.64869577862286,27.32737560485349,0.01951964077001357
2141,tc-kron-g24-k16-t8-1s-2tpc-fh,tc,kron-g24-k16,8.0,1.0,16777216.0,260376709.0,15.0,2490000000000.0,2033000000000.0,243000000000.0,7492781773.3,14670193141.7,166537029.7,299441003.9,146077111.9,1667191897.1,3008063420.0,3098698.5,4.0,243000000000.0,7492781773.3,14836730171.4,299441003.9,4678354015.6,146077111.9,3008063420.0,3098698.5,97.59036144578315,3.0091493065461843,5.958526173253012,0.12025743128514058,1.8788570343775106,0.05866550678714859,1.2080575983935742,0.0012444572289156627,6.105650276296297,3.996557076144076,31.532355167942683,48.781006538699486,64.36436816523897,24.87903266349591,0.767127172047384,3.038051222427026,0.061314496421193763,3.8318263897268188,0.11964493252323068,2.463771675544865,0.0025377619453569754,1.2247971602434076,78.13830907479999,9702.827,7496.555,2206.2720000000004,77.26041633160479,22.739583668395213,124.17544577450863,95.93999150010956,28.235454274399064,0.026836354715959836
339,bc-twitter-t4-1s-1tpc-nh,bc,twitter,4.0,1.0,61578415.0,1468364884.0,23.0,68354553757.1,287400000000.0,19130161208.9,6507244258.4,4489213346.3,579405911.3,695709858.6,403783544.7,1797852914.3,536606713.4,1304276769.5,4.0,19130161208.9,6507244258.4,5068619257.6,695709858.6,3638736397.2,403783544.7,536606713.4,1304276769.5,279.89951903604435,95.12035154073625,74.26470494849468,10.193975543749612,53.30874302050387,5.916190507310316,7.847959884666987,19.122710078049273,26.529724131592427,10.731566520992784,71.79009722586419,58.04054706317758,50.59105631207227,2.273002353258986,0.7724912246303158,1.206027733840407,0.165548140252886,3.462863263433067,0.3843144287426802,0.5089789716659496,1.2426494490508466,0.23812496253115722,67.3522081846,4156.068000000001,2369.1409999999996,1786.9270000000001,57.05803162051124,42.941968379488756,61.82819087356497,35.243244727770595,26.58494614579438,0.3551858597559978
349,bc-twitter-t8-1s-2tpc-fh,bc,twitter,8.0,1.0,61578415.0,1468364884.0,23.0,67354692391.5,338900000000.0,18729298377.2,6298576992.2,4648074623.8,579350603.1,676862414.8,397463005.1,1786451831.5,527067441.7,1308329484.7,4.0,18729298377.2,6298576992.2,5227425226.9,676862414.8,3621848757.9,397463005.1,527067441.7,1308329484.7,278.07020242164106,93.50980511197159,77.61881162783993,10.050146276953054,53.77662242625196,5.901495108803576,7.82497895509825,19.426616404542493,27.913352859474674,10.748504852686857,69.28853847880126,58.722898375881606,50.67582277677235,2.4009455440373952,0.8074657276222249,1.3398290272894642,0.17350116944476984,3.7139876140007937,0.4075757307154955,0.5408544017446066,1.3412696346249144,0.19876929147004385,62.61388972460001,3905.227,2234.4730000000004,1670.7540000000001,57.2041189100698,42.7958810899302,62.55246756364335,35.78478888758927,26.76767867605408,0.37616476841108326
723,bfs-twitter-t4-1s-1tpc-nh,bfs,twitter,4.0,1.0,61578415.0,1468364884.0,23.0,17301817073.0,40609628197.6,5424885909.2,3814804774.3,547251278.7,240120891.1,279498358.8,63790547.3,217881631.2,80546902.7,78271769.1,4.0,5424885909.2,3814804774.3,787372169.8,279498358.8,376700303.0,63790547.3,80546902.7,78271769.1,313.54854993890285,220.50519713637004,45.524633708704854,16.16024618635418,21.779738773032822,3.6879495069009183,4.658854783778398,4.5231485465405425,14.518963440591545,7.328171586461172,47.851527184316225,22.82322271726533,42.16099834298205,4.862572407977564,3.419479643407597,1.4120058753745544,0.5011407893400325,2.701820826581045,0.457480192617541,0.5774931864270819,0.5615701615922346,0.42619277428095453,8.92849466062,679.2050000000002,440.66499999999996,238.53999999999996,64.7844949651898,35.21550503481021,76.13486819244062,49.434815616444965,26.70005257599566,2.1667777192528654
733,bfs-twitter-t8-1s-2tpc-fh,bfs,twitter,8.0,1.0,61578415.0,1468364884.0,23.0,17255693817.1,45867560870.7,5391825062.1,3784157571.4,572402154.5,243267683.6,279599595.4,64135035.7,216860904.0,79060155.5,79104098.6,4.0,5391825062.1,3784157571.4,815669838.1,279599595.4,375025158.1,64135035.7,79060155.5,79104098.6,312.4685034099162,219.30693196812348,47.27786372139991,16.20569635292413,21.736266026963467,3.717323680609218,4.582684910729287,4.584497384275055,15.130351464946969,7.389327725938491,45.987795167806325,22.93801430902568,42.174991139843236,5.134511361173698,3.6036904773864316,1.553577344037183,0.5325508835602315,2.8572332189524916,0.48865675748474313,0.6025869958207261,0.6024423065684189,0.37717653995698575,8.40176449878,660.9449999999999,436.56000000000006,224.38499999999993,65.93652846840469,34.063471531595304,78.68785810886376,51.982313447361186,26.705544661502575,2.227869413803501
1107,cc-twitter-t4-1s-1tpc-nh,cc,twitter,4.0,1.0,61578415.0,1468364884.0,23.0,20345752446.1,54122947101.0,6531808234.3,3992667330.5,604419646.3,241896977.9,278378494.8,59257803.2,225327405.9,128794524.3,57046463.5,4.0,6531808234.3,3992667330.5,846316624.2,278378494.8,411168393.7,59257803.2,128794524.3,57046463.5,321.04853573990965,196.24969997661964,41.602368222079825,13.684220153784192,20.20998673159216,2.9129878172661963,6.329120146225072,2.8046668248250066,12.957993130605814,6.9726504724456095,48.58503963423034,21.286754107483656,45.183183837637,5.061527990452059,3.0939383990139677,1.3115752686280353,0.43140401486244356,2.548636932986242,0.36731470559274404,0.7980316381428572,0.3537932421820088,0.3760766572170036,10.32754690152,775.095,491.87800000000004,283.217,63.35044005593678,36.64955994406322,75.04730019739127,47.63245570485747,27.414844492533792,1.9011107517760604
1117,cc-twitter-t8-1s-2tpc-fh,cc,twitter,8.0,1.0,61578415.0,1468364884.0,23.0,19095260267.0,56038543395.9,6132776579.0,3749621195.7,607413302.7,239647215.2,272957370.4,58129865.3,222531542.8,125629571.0,63102087.9,4.0,6132776579.0,3749621195.7,847060517.9,272957370.4,411263201.7,58129865.3,125629571.0,63102087.9,321.18212650661474,196.38093355154643,44.385409059159514,14.303313265618732,21.553786819032965,3.046040055873377,6.584558402127511,3.3065034555900352,13.819048247691697,7.28313303074381,48.587917373359275,21.297181975705783,45.89289134396495,5.447359607496597,3.3306353360088004,1.5047024447552078,0.4848961950565364,2.922573430439201,0.4130767050624365,0.8935206836800169,0.447748170256951,0.34106352049250593,9.00764849272,697.665,453.89300000000014,243.77199999999993,65.00979946586918,34.99020053413083,77.44837679901705,50.3875442141223,27.060832584894747,2.107801719600553
1491,pr-twitter-t4-1s-1tpc-nh,pr,twitter,4.0,1.0,61578415.0,1468364884.0,23.0,220100000000.0,1256000000000.0,78381779384.8,10286030956.0,49584357716.8,532344016.1,778421990.4,239267497.3,23080668444.8,12202757552.6,1873246217.5,4.0,78381779384.8,10286030956.0,50116701732.9,778421990.4,37156672214.9,239267497.3,12202757552.6,1873246217.5,356.13749188310254,46.71958986592557,227.73829627956007,3.537554450237606,168.84552610837986,1.0873129722285007,55.451403277585555,8.511904667279492,63.9443724722178,7.5803528513291765,74.14062343027484,30.75730945284068,37.88040606857449,6.316937942952437,0.8288599904357987,8.0781961244332,0.12543526868943689,23.95799567342137,0.15423707536694525,7.869338477928504,1.2074600390879584,0.1752377652793401,99.29915719060001,9520.404999999999,6806.005999999999,2714.3990000000003,71.48472074902163,28.51527925097837,95.90170097720659,68.55728796170187,27.3444130155047,0.1542572289209172
1501,pr-twitter-t8-1s-2tpc-fh,pr,twitter,8.0,1.0,61578415.0,1468364884.0,23.0,211300000000.0,1278000000000.0,76001777338.6,8951533112.5,49445426375.9,498213697.1,673504946.6,223076535.2,23187860389.0,12004454720.4,1881232365.8,4.0,76001777338.6,8951533112.5,49943640073.0,673504946.6,37073547475.2,223076535.2,12004454720.4,1881232365.8,359.6890226786694,42.35999947570335,236.37021245800852,3.187204239523267,175.46099150185506,1.0557228675052825,56.814167316790495,8.903605578597901,65.71491597559343,7.524551224849773,74.23108996806687,33.13406754085405,37.4547166639487,11.29100440750063,1.3298008748348449,14.839615285867648,0.20010544254021662,44.06257255652717,0.2651211632495189,14.26740747748201,2.2359103093173727,0.16533668665690043,53.84930458619999,7038.5419999999995,5459.247,1579.2949999999996,77.55241042943466,22.447589570565345,130.71208898441674,101.38428272295576,29.327806261460985,0.20869205769097215
1875,sssp-twitter-t4-1s-1tpc-nh,sssp,twitter,4.0,1.0,61578415.0,1468364884.0,23.0,67047634442.7,217200000000.0,23409251887.1,10710303995.6,4067664631.4,584204461.5,812427663.6,248166983.9,1604856104.2,1268627442.2,297876889.3,4.0,23409251887.1,10710303995.6,4651869092.9,812427663.6,3171360435.7,248166983.9,1268627442.2,297876889.3,349.2237047093258,159.747652263043,69.44201458287243,12.126242191338655,47.34443273868211,3.70436425370616,18.940667540124615,4.4454024381375845,19.881446401236882,7.5906765734709625,68.17556448658335,30.547063366317452,49.395386582513865,1.7934479362925289,0.8204164123483115,0.7131480642333315,0.1245334562541077,1.9448174916269245,0.15216858184499973,0.7779349499297022,0.18271307129607658,0.308728529685316,104.4567644884,5618.844,2927.2509999999997,2691.593,52.111605431020635,47.888394568979365,53.80920289577828,28.029225969174725,25.779976926603553,0.2622405754439815
1885,sssp-twitter-t8-1s-2tpc-fh,sssp,twitter,8.0,1.0,61578415.0,1468364884.0,23.0,67356054407.1,222000000000.0,23430406226.6,10712312300.2,4079031513.6,596711432.6,812869188.6,249527325.9,1618709704.4,1253462016.5,311412096.4,4.0,23430406226.6,10712312300.2,4675742946.2,812869188.6,3183583817.3,249527325.9,1253462016.5,311412096.4,347.87500419316723,159.04155575152103,69.43199558266522,12.07042380870909,47.27437100953691,3.7054591689421756,18.61569990753767,4.621513778098275,19.958151912438563,7.589428780778806,68.09051277647335,30.69746610400649,49.15464020229595,1.869299621712259,0.8546143600238996,0.7460676224057456,0.12970146019404324,2.032017600088371,0.15927846184713426,0.8000853716143785,0.1987565440428653,0.3034636445678028,100.3508495028,5624.661,2929.2619999999997,2695.3990000000003,52.10555723685494,47.894442763145065,56.06833724961122,29.206764663550974,26.861572586060248,0.26162542492411106
371,bc-web-t4-1s-1tpc-nh,bc,web,4.0,1.0,50636151.0,1930292948.0,38.0,80079235088.8,119500000000.0,21045760029.1,7411420245.6,1217043695.0,418223576.4,473623863.3,132983413.9,437918446.6,131582575.6,221207076.4,4.0,21045760029.1,7411420245.6,1635267271.4,473623863.3,790708098.6,132983413.9,131582575.6,221207076.4,262.80830213698397,92.47212943540181,20.442943693783896,5.920236863647995,9.885469277581022,1.6625163802641563,1.640481959326874,2.7702576014515445,7.778725848923223,6.411227435895809,48.389151009394155,28.091523351177653,44.617366633992916,2.436001134877177,0.8571205440663917,0.37876649850178856,0.10968334374144335,0.7329317872027475,0.12321754692366937,0.12135084909546774,0.20565838415315602,0.6701256696092674,69.231622518,3779.3129999999996,1922.9620000000002,1856.351,50.88502753188371,49.11497246811629,54.76257586902267,27.867600883502867,26.89497498551981,0.5115831389164376
381,bc-web-t8-1s-2tpc-fh,bc,web,8.0,1.0,50636151.0,1930292948.0,38.0,81296301748.6,132300000000.0,21344856721.8,7569014408.7,1247062074.7,419921222.3,466579861.3,132536784.3,453975909.6,128959016.2,241695022.4,4.0,21344856721.8,7569014408.7,1666983297.0,466579861.3,824629948.2,132536784.3,128959016.2,241695022.4,262.55617432506284,93.10243574813589,20.505637994427488,5.739417654122707,10.143627232056408,1.6303460990229408,1.5862371919718092,2.973136448756132,7.809985854874422,6.164810864955054,49.47024609588312,28.405946468484537,44.948180970442785,2.4677777792878706,0.8751012941734629,0.38545011079205654,0.10788077500600653,0.7627254147623224,0.12257569456743059,0.11929784658528989,0.223529534787194,0.6146204270842427,69.20582862260001,3771.155,1916.025,1855.1300000000003,50.778288050588266,49.221711949411734,54.50534890655099,27.695140748895362,26.810208157655627,0.5121941418117849
755,bfs-web-t4-1s-1tpc-nh,bfs,web,4.0,1.0,50636151.0,1930292948.0,38.0,56480835663.8,63671610194.5,15142737829.0,4816234665.5,943711486.6,298386385.1,334498535.6,64608011.6,266432101.2,65205833.7,110200246.2,4.0,15142737829.0,4816234665.5,1242097871.7,334498535.6,441838181.1,64608011.6,65205833.7,110200246.2,268.1039198416627,85.27159779722358,21.99159360623814,5.922382133185713,7.822782516622387,1.143905417385564,1.1545510425825634,1.951032364147143,8.20266172319235,6.945395855849919,35.59012093098601,19.31507140815962,39.69851180258907,9.993818396490749,3.178640152526851,1.639942582078041,0.44150678014341277,2.3328059424826,0.3411046617093162,0.34410863380047296,0.5818983214448872,0.8873700370420099,12.1317683418,913.7180000000001,582.763,330.95500000000004,63.702514479758335,36.29748552024166,75.38818874254314,48.12560665601324,27.262582086529896,2.1151298371047487
765,bfs-web-t8-1s-2tpc-fh,bfs,web,8.0,1.0,50636151.0,1930292948.0,38.0,56900134689.5,81561990610.8,15217396323.1,4824110942.5,1342353484.7,304675143.8,336953044.3,65717126.5,278424855.5,62961522.4,115762233.0,4.0,15217396323.1,4824110942.5,1647028628.5,336953044.3,457148610.9,65717126.5,62961522.4,115762233.0,267.4404520345859,84.78188193995179,28.94605242761461,5.921860335608233,8.034279237800153,1.1549558735377679,1.1065573787690648,2.034469616652614,10.82336984220705,6.984842153484577,27.78402328814301,19.503110820047286,39.09484614770717,10.452573726661296,3.3135791663044762,2.2624963787182404,0.4628956484144644,2.512110589084476,0.3611202809199522,0.34603441289268616,0.6361052265371604,0.6994596905961646,11.6477431358,943.982,633.3389999999999,310.643,67.05606447519867,32.943935524801326,81.05787676218317,54.389289009311895,26.668587752871286,2.045846208877042
1139,cc-web-t4-1s-1tpc-nh,cc,web,4.0,1.0,50636151.0,1930292948.0,38.0,26850990672.3,53446143757.2,8753454526.1,4901927535.0,684923764.0,293124246.6,332286373.5,65552825.9,198478965.5,86249869.0,74958266.3,4.0,8753454526.1,4901927535.0,978048010.6,332286373.5,359687100.8,65552825.9,86249869.0,74958266.3,326.02687718428734,182.57593330146074,36.44879828835259,12.382540640709298,13.402914304423579,2.4428527049284194,3.211652352663627,2.795453012906512,11.178777482530904,6.781624718382583,36.779622718446696,19.72769606390019,44.8184021723254,5.924431849233194,3.317671957759605,1.323895247429332,0.44969037609810714,1.947254798642529,0.3548345695535704,0.46625504866709216,0.4065017220702087,0.5026628824049605,11.8320678688,878.5880000000001,557.586,321.002,63.41531233203138,36.58468766796864,74.31344409842784,47.2123736750518,27.101070423376036,2.2012787695473603
1149,cc-web-t8-1s-2tpc-fh,cc,web,8.0,1.0,50636151.0,1930292948.0,38.0,26682805629.1,58251229897.8,8688761108.2,4850264348.3,712635225.8,298873854.3,334422139.7,65549173.4,202149990.9,82267176.8,79375712.5,4.0,8688761108.2,4850264348.3,1011509080.1,334422139.7,363792880.2,65549173.4,82267176.8,79375712.5,325.6408746883063,181.78168720029524,37.929000002727314,12.538490505548193,13.638815942663413,2.4575904325348503,3.085026656846366,2.9749999865983967,11.647020575037926,6.897367044801098,35.973732228016935,19.60052492840191,44.4321477948359,6.310153253506835,3.522485771162014,1.4695766392080385,0.4858322307188245,2.1139547451768292,0.38089413127595007,0.4780880617022266,0.46118440508368846,0.4585700550132864,11.015072688600002,843.192,551.682,291.51000000000005,65.38632128945531,34.613678710544676,76.5496121083198,50.08576310043701,26.4638490078828,2.291658651402445
1523,pr-web-t4-1s-1tpc-nh,pr,web,4.0,1.0,50636151.0,1930292948.0,38.0,247200000000.0,268200000000.0,92327072339.6,8197959458.9,8098189495.4,465008189.7,459130180.0,166144844.2,2466123097.7,187062975.1,563549968.7,4.0,92327072339.6,8197959458.9,8563197685.1,459130180.0,3216736041.5,166144844.2,187062975.1,563549968.7,373.4927859115236,33.16244281535339,34.641100227147234,1.857338274161974,13.01288486241109,0.6721156019245502,0.7566928392428789,2.2798479664071136,9.274885214545693,5.601534429539567,37.564467645349836,36.187368237823975,23.334158005753423,27.245597549780417,2.419240740261297,5.054316093093162,0.2709713181773262,7.594979091921326,0.39222781822224756,0.44171217924202866,1.3305528373084161,0.9222895497994177,27.1174376968,2469.3489999999997,1732.886,736.4630000000001,70.16682525220705,29.83317474779297,91.09294138107072,63.92678001596912,27.166161365101594,0.7818685678244455
1533,pr-web-t8-1s-2tpc-fh,pr,web,8.0,1.0,50636151.0,1930292948.0,38.0,244600000000.0,390500000000.0,91588601005.5,7754611261.9,10764761706.1,480304637.6,449195914.6,159404840.3,2779084295.0,193421120.2,640577838.8,4.0,91588601005.5,7754611261.9,11245066343.7,449195914.6,3613083254.0,159404840.3,193421120.2,640577838.8,374.44354113589986,31.7007042184948,45.97426084654987,1.8364833764013038,14.771491733180719,0.6517074811444459,0.7907757461033833,2.618888552457829,12.277927021671802,5.795963852741361,32.13819019845328,35.48798348196824,23.082654399270204,31.91759188714834,2.702258209872599,7.837165192007409,0.3130816506599009,10.072803329172201,0.4444092476237926,0.5391750435141518,1.7858269508765159,0.6266853040077187,22.9577243764,2532.0559999999996,1883.1979999999999,648.858,74.3678643326962,25.63213566730381,110.30435009051739,82.0446906085575,28.259659481959886,0.7623814919756348
1907,sssp-web-t4-1s-1tpc-nh,sssp,web,4.0,1.0,50636151.0,1930292948.0,38.0,87342911820.9,215100000000.0,30576052575.0,13756175679.1,2730419325.9,710871695.2,921157124.2,229428040.8,983231512.7,505979299.3,387123853.8,4.0,30576052575.0,13756175679.1,3441291021.1,921157124.2,1876334665.8,229428040.8,505979299.3,387123853.8,350.0770609997427,157.49773540824032,39.40371627738136,10.547568690779231,21.484606830397574,2.6270867204172688,5.793903258693564,4.432480373834342,11.25551779174198,6.696885650686623,54.524691596421846,24.905385533532957,47.59816770171167,1.6913432647227888,0.7609349419059528,0.3807092792994141,0.10190622085792567,0.8303172313436885,0.10153014528334758,0.2239084837935965,0.1713077594901397,0.40638957376932183,144.63848346999998,7766.33,3863.064,3903.2659999999996,49.73953168466469,50.26046831533531,53.69840791083068,26.70966790832947,26.98874000250121,0.2485666583528491
1917,sssp-web-t8-1s-2tpc-fh,sssp,web,8.0,1.0,50636151.0,1930292948.0,38.0,86249031195.0,217500000000.0,30152918975.6,13470177594.4,2745106540.0,718083571.9,916977272.4,228595251.8,1008549428.3,498299245.1,391356436.3,4.0,30152918975.6,13470177594.4,3463190111.9,916977272.4,1898205109.7,228595251.8,498299245.1,391356436.3,349.60831001732527,156.18031024576493,40.15620922822906,10.632224357859581,22.009653381777294,2.6504375438030916,5.776213764329613,4.539374449467334,11.485916765202443,6.807552502867968,54.811915769848596,24.926939888450367,46.86853073409774,1.7038552230338038,0.7611581121101153,0.39138513644359113,0.10362948463178953,0.8580963442107189,0.10333321599250675,0.2252906411383108,0.17688354257076747,0.39674451087110746,141.57782514399997,7497.954,3709.9479999999994,3788.006,49.47177738148173,50.52822261851827,52.961299538876744,26.205450916849962,26.755848622026782,0.257487291677199
